label,text
0,Until you can explain the meaning of this statement I will consider you to have just outdone every troll that s been on here 
0,As Hispanic and Negro populations increase test score averages will decrease 
0,Ok I ll do that when I get back from picking him up from school 
1,I ll PM our address and his name  so they can get started 
0,I didnt mean to kill this thread with that looooooooooooong post 
0,I was hoping someone would find it useful 
1,More double standards 
0, It didnt sound idiotic in my mind  
0,Raise your kids on more than one language 
0,Apparently young kids pick languages up very quickly 
0,So do my kids  and they are 4  5
0,More the reason why I want to home school my kids 
0,This is pretty much perversion indoctrination to kindergardeners 
0,My prayers go to these parents who are fighting back this abomination against nature itself 
0,well what about WWI and the Armenian Genocide which the following video says was instigated by International jewish cabal  
0,I m sure I would have done great in public school if the Mexican gang members stopped kicking my long enough for me to get my homework done 
0,Wish I could rep you for this Wolfie  I ll catch ya later 
0,There is nothing to add to this post 
0,Public school is no place for our children 
0,They are often confused with whites when they hide their tail  horns  and hooves 
1,This is typical in public schools 
0,If parents complain when they object to self hate their kids are labeled racist and harassed or beat up the rest of their school life 
0,Perhaps theyrealize people are waking up to the story and figure they should take their gains and quit while they are ahead 
0,The site from which the above transcript is offers all major Hitler speeches and directives for historical reference and has been endorsed earlier 
0,Stupidity is its own punishment 
0,For analogy  you put feces in your soup you put water in your cars gasoline tank you feed your livestock poison You water your plants with salty water Giving your kids FAS You dont need to punish these people 
0,Living with the consequences is punishment enough 
0,A Kosher slaughter  blessed by every Rabbi under the sun 
0,God s own divine intervention  aided by Jewish money swindled from the goyim 
0,Id focus on the aspect of forced integration and that the Whites acted in response to that  first 
0,This is something we need to point out 
0,Since my family was fundimental in founding and forming TEXAS I have been actively been trying to find work and a place to live 
0,dont mess with Texas
0,How do you explain China  a totally government owned and controlled communistic nation  yet it wastes the world s resources on junk and building empty cities 
1,They dont have capitalism there 
1,i love knowing guys opinions on stuff like this  how they think girls should dress etc thank you to the person who started the thread excellent to get insight into male minds 
0,If I may add something I d say that asians like blacks mostly 
0,Just watch them at North America and they like all black sport players and their  slang  
0,I would nt marry a asian even after cirurgy 
0,Please do not hurt those fine masons first they have to hand over the maps on the locations of the cupped oil wells 
0,I went back and found the link to the video and TRIED to watch it but it was too wordy and very NOT convincing 
0,This truth applies to other subjects we discuss on this board 
0,The only hope for these pups is a good clobbering and reeducation
0,Blood and Honour is a world wide white organisation 
0,Have a look on the internet and you can see for yourself 
0,Thats pretty similar for me 
0,My mum and dad were both born in the UK but both there parents came from Ireland which makes me 100  Irish
0,DO you guys still attend school or how old r ya  just want to put it into perspective since i am the only one who dresses like a skin at my school  i think
0,When I get out of boot camp from the Marines Im going to get the Eagle  Globe  and Anchor tattoo on my right Arm big too 
0,Then I might get barbed wire around my wrist 
0,The Klan is the greatest thing to happen to this country and it will take this country back once again 
0,We ve got big plans for our country 
0,I think the Klan was best as a social club  the whole militant thing tends to turn people off and makes them look crazy
0,WHITE guy murders asian student days before her wedding 
0,Garners major news media attention for weeks 
0,Black guy stabs student  and then slices her throat in front of 30 plus students and faculty  garners barely a mention in the MSM 
0,My computer got that backdoor tojan virus
0,And this site was resticted on my moms computer so it took me a few days to hack her PW and change that 
