label,text
0,  The site become legendary www ns wp cc has again opened video section is accessible http   ns wp cc index php   option   com   jdownloads   Itemid       task   view download   cid     New Year  s congratulation http   ns wp cc index php   option   com   jdownloads   Itemid       task   view download   cid     Flying untermench  
0,  I was happy to see only whites in that movie   though there could  ve been a few jews or half jews there but I would n t know    
1,  somebody  hcf  calledputin  ahero   lololol This  hero  finallytransformedformersovietjewnion in   russian  judea In this misery torn country are there    officially billionaries   tens f thousands millionaries   and tens of millions of poor and miserable who look for their pittance at the garbage places    
0,  Yes  she was born in Svrljig         
0,  February           and she graduated from the Faculty of Dramatic Arts of the University of Belgrade as an actor    
0,  Unfortunately   she starred in some partisan films      
0,  on a TV show yesterday regardin crime by foreigners in Russia a black man stood up and proclaimed that crime has no colour or race  every vigoursoly clapped  
0,  Yes  these figures sound correct and are in line with the impression I got there    
0,  I guess the term    blond    is somewhat subjective   but to a Swede the vast majority of Spaniards are brunettes    
0,  Again  I can only offer what I have read    
0,  I have read a         million figure        million figure and an estimate of over     million figure So I compromised at       
0,  Please excuse my ignorance    
1,  they played this on fox news today said she went ape schmidt   no pun intended   because they had no baffrooms fox news sucks but at least people get a couple seconds of real news           secondly   ive never heard of a sheboon before a new specie   from the chimpout family    
1,  I think there is more threat from Russians than from Jews    
1,  There are really few Jews and millions of those bastards on the body of our country    
0,     
0,  According to the Russian census there are only some tens of thousands of Chinese in Russia   but it is thought that groups like the Chinese avoided inclusion in the census    
0,        
0,  this gonna be a long post I see   konavle   look better   it is ours on this map     small land but important  
1,  i hope our patriots will throu eggs at them and will say some thing like get out to the jungle or i think our coach will make them to go to the trainnig at minus     C or     F that they uuuu will never be able to play agane and will fly to africa after first tranning       
0,  I pray so too    
1,  I could never picture the site of one of the women of the Holy Rus shacking up with some Islamic mud from that fithy   impoverished   and godforsaken mountainous         hole    
0,  That s good I wish there was someone standing for my interests where I live   but as it stands now that is not likely to ever happen    
0,  Peter was drafted to the army   as he said    
0,  It looks like a good kind of army   with occasional internet access    
0,  Hello Oleg If I did not know I would have thought it is a picture of one of our boer families here in south africa       regards joe  
0,  YouTube   Teacher Attacked for Being White   year old attacks white teacher   explicitly    because she was white       
0,  This is the     th attack on a teacher in the last   weeks       
0,  See thread    Racially motivated attacks on white teachers        middle schoolers beat a white woman   teacher     on a bus on the way to school    
0,  Those who are interested in this subject and who are Sustaining Members may find the following thread to be of interest also   https     www stormfront org forum show     ml post         
0,  Thank you for your kind words toward my nation   my friend You are always welcome here   as a friend and as a brother     we will see each other on WNN also  
